"text","label"
"the industrial chemical e11 melamine e12 was found in a e21 sample e22 of infant formula made in the usa","0"
"who buys all these glittering e11 diamond e12 e21 colliers e22 rings pendants etc eto is a mystery","0"
"better partners communications is an advertising e11 agency e12 specialized in tv e21 ads e22 outdoors media marketing consulting press etc","0"
"the spread is mainly airborne via the virus - laden e11 droplets e12 produced by coughing and e21 sneezing e22","0"
"special articles specifically on gas corrosion and e11 stress e12 e21 corrosion e22 are also available in the literature","9"
"the e11 central nervous system e12 comprises the e21 brain e22 and the spinal chord","12"
"recent traffic studies by the department show that a majority of the e11 accidents e12 are caused by e21 drivers e22","10"
"in the past couple of days a small e11 army e12 of e21 bloggers e22 and journalists have indicated that they are heading for ses chicago","16"
"chest e11 pain e12 from e21 indigestion e22 feels like an intense burning and is usually accompanied by regurgitation and gas","10"
"new e11 skate shoes e12 have arrived into the e21 store e22","7"
"u s customs and border protection officers stopped a drug - smuggling attempt when they seized a e11 suitcase e12 full of e21 marijuana e22","18"
"this e11 course e12 is part of the master of veterinary public health mvph e21 programme e22 at faculty of life sciences university of copenhagen denmark","11"
"the best online advices come from the e11 websites e12 that are specialized in e21 college e22 and nba leagues","1"
"he has been draining the e11 wetlands e12 into federally owned e21 ditches e22","7"
"this time however another bird joined the e11 eyrar e12 of black e21 swans e22 as dubai - owned subsidiary dubai world oliver russ argonaut capital partners","16"
"e11 presentations e12 and outputs of the conference have been provided in the conference e21 proceedings e22","11"
"a traffic stop for speeding tuesday afternoon in troup county led to the seizure of more than 540 000 in e11 currency e12 that was hidden in e21 buckets e22 of roofing tar","17"
"they set the e11 timer e12 on the e21 cooker e22 for three minutes","11"
"it was intermittently wet and dry and almost always followed with a whine and often a few e11 tears e12 from the terrible e21 pain e22","10"
"the mite e11 burrows e12 fecal matter proteins and eggs cause itching e21 rashes e22 and sensitivity","9"
"marcus stabs one of the attackers with a screwdriver and we see the impact as well as the e11 victim e12 painfully removing the e21 screwdriver e22","14"
"it also uses the e11 intranet e12 to inform staff about e21 training opportunities e22 or forthcoming staff events","0"
"externally derived e11 data e12 were leaked into the e21 system e22","7"
"a e11 question e12 was raised in relation to the partnership e21 arrangements e22 in germany","1"
"for a beginner the layout of piano keys is hard to recognize on a e11 piano e12 e21 keyboard e22","12"
"the kiosk was placed at a statewide e11 convention e12 of science e21 teachers e22 and in a high school science classroom","0"
"thus previous scientific estimates had overstated the e11 devastation e12 caused by the e21 asteroid e22 since topographic and ecologic factors contributing to the result had not been taken into account","10"
"the e11 pieces e12 are falling into e21 place e22","7"
"a e11 preamble e12 explains the document e21 purpose e22 and underlying philosophy","1"
"the analysis e11 device e12 instigates the e21 termination e22 of the connection","9"
"they took her address and two years later a e11 letter e12 arrived from an e21 agent e22 asking if she would like a part in a big motion picture","13"
"the local industry was virtually demolished that year as other e11 agencies e12 bailed out of a e21 country e22 whose business practices were becoming increasingly corrupt and dangerous for foreign executives","13"
"kids built forts and tree e11 houses e12 in the e21 woods e22 out of materials swiped from the construction sites that would eventually render those woods someone back yard","0"
"the marketing strategy and e11 advertising campaign e12 of the company e21 products e22 are dedicated to bringing back the old traditional glamorous image","1"
"either we saw our mothers show e11 fear e12 from e21 bugs e22 spiders cockroaches and learned to fear them irrationally","10"
"the e11 point e12 of the e21 pen e22 is in good writing position if the tip is anywhere from a to b","11"
"this e11 plane e12 taxied back from e21 runway e22 22r to business apron after aborted takeoff","13"
"a e11 woman e12 was recovering from a bullet e21 wound e22 after she was caught in the cross - fire of a shootout","0"
"after birth which usually takes place in shallow waters the e11 mother e12 suckles her e21 young e22 for up to 18 months","4"
"e11 apricot e12 e21 marmalade e22 is effective in treating emotional indigestion","14"
"e11 plants e12 obtain a significant reduction in water usage and costs by effectively using conductivity e21 analysis e22","6"
"i was digging up the e11 earth e12 to throw into the e21 cradle e22 when i turned up a lump of ore about the size of a small walnut which i knew at once was a piece of gold","0"
"so mary found a pocketknife in the compartment and a straw from her e11 soda e12 e21 drink e22 now spilled everywhere","0"
"these four superb performers - and at the end it is almost impossible to believe there have been so few of them - present a wordless show that is like a e11 circus e12 of human e21 dreams e22 and nightmares","0"
"the breakthrough came after the e11 news e12 that a e21 sheep e22 named dolly was born as the first cloned mammal","1"
"it is an occasional e11 publication e12 reporting recent e21 events e22 and activities taking place at the institute for agriculture and trade policy","1"
"the e11 luff e12 is the leading edge of a e21 sail e22","11"
"blood looks very red on the colour e11 television e12 e21 screen e22","12"
"nielsen released his e11 insights e12 into the online e21 industry e22","7"
"it is common to get a slight e11 fever e12 from e21 immunizations e22 which can make them uncomfortable","10"
"they are intentionally sewn larger than the pillow to accommodate for e11 shrinkage e12 from e21 washing e22","10"
"the first workers e11 committee e12 was formed in yamit e21 factory e22","13"
"my grandfather backyard is an absolute e11 jungle e12 of old wrecked e21 cars e22","16"
"the 50g is hands - down the absolute best e11 calculator e12 for e21 engineers e22 surveyors and hackers","5"
"they planned a meeting where they discussed about this e11 idea e12 regarding the e21 football team e22","1"
"neighbours and some parents saw the limbs and head were missing from the body and its e11 torso e12 was in a e21 suitcase e22","17"
"a e11 trawl e12 through ancient copies of the herts advertiser threw up a treasure e21 trove e22 of information about the early days of the city first ever cinema","0"
"this unwillingness to fund on a secured basis placed stress on the e11 liquidity e12 of the e21 firm e22","0"
"the small e11 wheel e12 of the button e21 panel e22 is limited to the range of a button so you do not have to worry that you turn into another function","11"
"the e11 exhibition e12 considers tea mythic e21 origins e22 in the hills of southern china","1"
"heavy e11 thunderstorms e12 caused e21 cancellation e22 of races later in the afternoon preventing the masters mens fours and masters womens and womens eights from racing","9"
"but pradyumna did not die even when he was digested in the e11 belly e12 of the e21 fish e22","11"
"she sold a e11 gold e12 e21 ring e22 she received as a gift from her company and her old 80s style chains","0"
"in fact in the concerto form the e11 soloist e12 often composed and performed a e21 cadenza e22 as a way to express their individual interpretation of the piece","4"
"actually the earthquake is largely from a global company that had interests insured in china whereas the e11 snowstorm e12 e21 losses e22 are exclusively from a variety of chinese companies that we had relationships with for some year","9"
"the us e11 troops e12 are going into a mountain e21 area e22 in pakistan","7"
"e11 scientists e12 have made batteries and e21 supercapacitors e22 with little more than ordinary office paper and some carbon and silver nanomaterials","4"
"the e11 bomb e12 was contained in a large white e21 truck e22 and consisted of a fertilizer device wrapped with a detonation cord made from semtex","17"
"the three types of bone e11 cells e12 in the nasal e21 turbinates e22 had characteristic ultrastructural features","11"
"the o - dichlorobenzene e11 extractant e12 was removed into e21 chlorobenzene e22 for the first step of rough separation","7"
"the tumorous e11 tissue e12 was sealed in pyrex e21 glass tubes e22 with a gas - oxygen flame and frozen by the procedure described previously","7"
"the porter passed on the e11 licence e12 to the e21 wife e22 and the daughter","7"
"the e11 pollution e12 is being spread to e21 air e22 rapidly","7"
"none of the e11 answers e12 just popped out of the e21 computer e22","13"
"pierre cardo a e11 deputy e12 from chirac e21 party e22 explained that the most rebellious of delinquents are often products of polygamous families","15"
"the e11 car e12 already has a digital e21 speedometer e22 which tracks speed at yes precision of 1 kilometer - not 1 3 1 6 but exactly 1 km","12"
"the e11 reporters e12 on this project have constructed one of the most comprehensive e21 explanations e22 of how the price of this vital infrastructure has spiraled out of control","4"
"by avoiding or limiting contact with trash the chance of contracting e11 germs e12 that lead to e21 sickness e22 or disease is decreased","9"
"each e11 member e12 takes part in the activity of the whole e21 organisation e22 in the same way as the organisation is responsible for the revolutionary and political activity of each of its members since they do not act in the political domain without consulting the organisation","15"
"the e11 dialect e12 spoken in the south karelian region of finland is part of the south eastern dialects of the finnish e21 language e22","0"
"e11 climate change e12 is the topic of the e21 day e22","0"
"the rabbit wine e11 opener e12 even automatically releases the cork from the e21 spiral e22","12"
"a popular kitchen protection is a e11 rope e12 of e21 garlic e22 onions or peppers","12"
"his promised bride was already in great e11 peril e12 from the twisted love of an insane e21 suitor e22","0"
"in the years since the adm scandal of the 1990s the e11 calamities e12 caused by the e21 subversion e22 of the food resources of masses of people to the private profit interests of a few has reached new heights","10"
"worker e11 bees e12 eating ordinary e21 honey e22 live only four to six weeks","0"
"the living e11 vaccine e12 caused a sharp e21 temperature elevation e22 on the day following the second injection","9"
"instead i ran at them whirling my arms and screeching as loud as a e11 sedge e12 of e21 bitterns e22","16"
"once more he is facing off against the malicious cobra who has released a e11 division e12 of irresistible e21 infantrymen e22 with fierce battle talents","16"
"the executive e11 committee e12 is composed of the e21 president e22 vice presidents from the 10 largest affiliates and nine other vice presidents chosen in consultation","16"
"the philippines aboriginal e11 inhabitants e12 arrived from the asian e21 mainland e22 around 25000 bc","13"
"an e11 explosive e12 was hidden in a e21 condom e22 or condom - like bag just below his torso","17"
"in a person who already has some neck e11 tension e12 from e21 stress e22 such an event can lead to a long - term increase of neck tension","10"
"the spices took e11 pasta e12 into moroccan e21 territory e22","7"
"the first order of business when a patient complains of palpitations is to check whether the e11 palpitations e12 are caused by a e21 heart rhythm e22","10"
"the e11 book e12 was misplaced into the wrong e21 shelf e22","7"
"the e11 bridge e12 was moved from its original e21 location e22 in an effort to save it","13"
"we report the second case of ureteropelvic junction e11 obstruction e12 after radiofrequency e21 ablation e22 that resulted in nephrectomy","0"
"the e11 miscarriages e12 are caused by one time non - repeating e21 genetic problems e22","10"
"it found the net aggregate economic benefit to native - born americans from the enormous e11 influx e12 accidentally triggered by the 1965 e21 immigration e22 is nugatory - less than 10 billion a year in an economy of 10 trillion","10"
"osha regulates that a e11 forklift e12 e21 operator e22 training program have three parts","5"
"the e11 backpack e12 contained a e21 social security number e22 and other miscellaneous items","18"
"standing squarely in the way of progressive plans to fortify marseilles that magic e11 grove e12 of dodonian e21 oaks e22 holly oaks and alder just had to go","16"
"the e11 joey e12 leaves the e21 pouch e22 for short periods in about nine months of age but continues to be suckled until it is about 18 months of age","13"
"e11 engineers e12 use e21 computers e22 to solve a variety of problems ranging from the evaluation of a simple function to solving a system of nonlinear equations","6"
"someone leaked the secret e11 document e12 to a e21 journalist e22","7"
"the e11 list e12 was distilled from e21 conversations e22 and presentations at ibm emea analyst conference analyst insights 07","13"
"we did an integration of the git - based release e11 workflow e12 into the e21 distribution e22","7"
"the e11 mice e12 fell into the e21 trap e22","7"
"this is the basic household return filled in and signed by the e11 head e12 of the e21 household e22","15"
"two other e11 teens e12 ran into e21 snags e22","7"
"deeply chauvinistic the e11 movement e12 is rooted in an atavistic e21 sense e22 of indian identity that harks back to a mystical time","13"
"the e11 lighting e12 in the e21 shop e22 was dim and the walls were covered with shelves which were covered with shoes","0"
"just then a camel e11 caravan e12 of ishmaelite e21 merchants e22 came passing by on their way to trade in egypt","16"
"these e11 services e12 are migrated into the e21 call e22 since they require booking facilities","7"
"our e11 microwave e12 has a e21 button e22 for popcorn","12"
"a small e11 charm e12 of seven e21 goldfinches e22 bounced in front of the bus","16"
"the e11 book e12 was in a e21 trunk e22 full of documents handed over to the archive","17"
"the e11 legs e12 of the e21 chairs e22 were designed differently and they were continuously upgraded with new styles and designs","11"
"this statement threw e11 people e12 into e21 chaos e22","0"
"the overseas department collaborates with the law e11 department e12 of the e21 company e22 to resolve any legal matters in the field of international trade","11"
"the concert closes with the young e11 composer e12 take on another e21 aria e22 from guilio cesare the notoriously tricky al lampo dell armi","0"
"the e11 spotter e12 sweeps the surrounding countryside with a powerful hand - held e21 lamp e22 with a tightly focused beam","6"
"the clinical trials have implanted e11 cells e12 into the e21 patient e22","7"
"we had a flour bin i poured e11 flour e12 into the e21 well e22 and i stirred it with the bucket","7"
"mcgee e11 talent e12 stemmed from mother e21 teaching e22","10"
"i make this all the time and replicated a similar e11 recipe e12 from a wonderful wonderful e21 restaurant e22 in paducah ky","13"
"harbor beach man pleads in e11 case e12 that stemmed from dog e21 attack e22 on tot","10"
"e11 antibodies e12 introduced into living e21 cells e22 by red cell ghosts are functionally stable in the cytoplasm of the cells","7"
"many people gamble away their rent and grocery money just to take a chance on a e11 leash e12 of e21 greyhounds e22 chasing a mechanical rabbit","16"
"ibsen e11 work e12 examined the e21 realities e22 that lay behind many facades possessing a revelatory nature that was disquieting to many contemporaries","1"
"this morning while shoveling snow a commotion caused me to look up and see that a small e11 pandemonium e12 of e21 monk parrots e22 had chased away all the cardinals from our bird feeder","16"
"nasa paid a private company which carried e11 astronauts e12 into e21 orbit e22","7"
"the e11 band e12 first reached the charts with the e21 song e22 touch my light in the late spring of 1993 receiving major airplay on mainstream radio stations","4"
"the younger e11 female e12 got out rather easily from the e21 cuffs e22 and massaged her wrists","0"
"the animal control released a wild e11 leopard e12 into the e21 wild e22","7"
"e11 sinusitis e12 and tinnitus cause stress or e21 anxiety e22","9"
"la nicchia e11 lemon e12 e21 marmalade e22 is a sublime addition to any vinaigrette or fish marinade","14"
"they have poured e11 millions e12 into these e21 projects e22","7"
"the hand - cranked e11 churn e12 produced smoother e21 ice cream e22 than the pot freezer and did it quicker","0"
"as part of their class titled sustainable building design the students analyze the e11 components e12 of the e21 building e22 that play a role in the structure environmental impact such as insulation water usage and drainage and the heating ventilation and air conditioning hvac system","11"
"british e11 scientists e12 have created human e21 sperm e22 using stem cells in a medical first that could revolutionise fertility treatment","4"
"it is the way of e11 deliverance e12 from vicious e21 cycles e22 of anger and insult","0"
"lake st lucia africa largest estuary is home to the greatest e11 congregation e12 of e21 hippos e22 and crocodiles in south africa","16"
"the cool e11 fog e12 of the summer morning had inundated the fabric of the blimp coverings with excess e21 moisture e22 adding additional weight to the aircraft","9"
"the movie represents the only film e11 soundtrack e12 by the seminal los angeles punk rock e21 band e22","3"
"the e11 kids e12 dug into the baked ziti with e21 gusto e22","0"
"the e11 campaign e12 is part of the european e - inclusion e21 initiative e22 which seeks to build on all existing e - inclusion activities and identify synergies between them and improvements in overall e - inclusion impact","11"
"the e11 perturbations e12 caused by the substorm related field - aligned e21 currents e22 are most notable in the east - west deflections of the geosynchronous magnetic field","10"
"after 1890 the e11 house e12 was moved from its original e21 location e22 to the complex of outbuildings next to the present ross home","13"
"in the process they initiated the establishment of the tirailleurs senegalais the first e11 battalion e12 of senegalese e21 infantrymen e22 in 1857","16"
"in both course offerings all except one student completed the e11 questionnaire e12 designed by the university e21 coordinators e22","3"
"the program featured e11 clips e12 from 1950 e21 television e22 and interviews with game show stars","13"
"goltv unique offering positions it in the highly competitive us media market as the only tv e11 channel e12 devoted exclusively to e21 soccer e22","1"
"it took the e11 mechanic e12 less than 10 seconds no exaggeration to fix the lock with a e21 screwdriver e22","6"
"this public e11 debate e12 has been reflected in widely advertised e21 series e22 in the popular magazines and by numerous analysts","2"
"xanax works by changing brain e11 chemicals e12 that cause stress and e21 anxiety e22","9"
"the e11 handgun e12 was discovered inside a sealed velcro e21 pocket e22 on the front driver seat","17"
"brightly colored honey dipper beads and chunky disk e11 rings e12 make up this all wood foot e21 toy e22","11"
"these children have given up everything - all they own now is a e11 suitcase e12 with e21 clothes e22 in it","18"
"however several species of e11 fungi e12 insect and bacteria cause e21 mortality e22 or reduced growth of the tree","9"
"the e11 replies e12 are posted to all e21 groups e22","7"
"the e11 cockpit e12 accommodated a e21 crew e22 of three including pilot radar operator and sensor operator","0"
"e11 rye e12 e21 flour e22 was found to contain only one glutelin which separated at 3 per cent of saturation with ammonium sulfate","14"
"pee dee academy girls basketball coach jerry coleman placed the e11 quote e12 in a e21 spot e22 where he was sure all of his players could see it","7"
"viral dna forms in the e11 livers e12 of e21 ducks e22 transfected with mutant genomes","11"
"the e11 painter e12 e21 marks e22 represent the story of a hunt or a great war ; my symbols represent the story of a problem and its solution","4"
"the author clearly got a great deal of e11 pleasure e12 from the e21 work e22 and did not allow his vast amount of material to force him into shallow generalizations","10"
"general information about the e11 infection e12 caused by the e21 bacteria e22 called salmonella when food is eaten raw or undercooked","10"
"all the e11 profits e12 from the e21 books e22 listed below are donated to the norman historic preservation program inc nhpp to be used toward the renovation of the old norman high school as a children educational center and museum","10"
"e11 physical geography e12 examines the e21 natural environment e22 and how the climate vegetation life soil water and landforms are produced and interact","0"
"this e11 code e12 constructs a triangle from a set of three e21 lines e22","6"
"the target is semantically a e11 tree e12 that is constructed from e21 elements e22 of terminal and non - terminal nodes represented through lists and symbols","12"
"my e11 home e12 is a part of homeowner e21 association e22","15"
"recently the e11 man e12 was put into an interpol red flag e21 list e22","0"
"in the 1940s and 50s the empty canal was used by a chemical and plastics company to dump nearly 20 000 tons c 18 000 metric tons of toxic waste ; the e11 waste e12 was sealed in e21 metal drums e22 in a manner that has since been declared illegal","17"
"young people from bridgend made this animated e11 film e12 to highlight the e21 dangers e22 of forest fires","1"
"the e11 pouch e12 is a distinguishing feature of female e21 marsupials e22 and rarely in the males as in the water opossum and the extinct thylacine","11"
"but nothing prepared her for the day when a e11 surfeit e12 of 10 baby e21 skunks e22 popped their heads out of the hole and began scurrying about with their mommy","16"
"we started the scholarship and then formed a e11 committee e12 of employees who drafted the e21 guidelines e22 of what we wanted to do with it","4"
"despite previous e11 statements e12 asserting their e21 innocence e22 both titus and ryan pleaded guilty to various charges on may 30","1"
"gaza following the widespread e11 destruction e12 caused by the israeli e21 invasion e22","10"
"the ragtag cast evinces as much harmony as a e11 clutter e12 of alley e21 cats e22 in your backyard","16"
"in 2006 the international astronomical union officially adopted a e11 resolution e12 defining e21 planets e22 within the solar system","1"
"the e11 continent e12 has sunk into deep economic e21 abyss e22","0"
"meanwhile the e11 speech e12 pointed out that the scientific e21 innovation e22 is the only way to develop","1"
"for years e11 adventurers e12 from across the prime realms have journeyed into those dark e21 depths e22 seeking glory and wealth","7"
"fig 1 is a front perspective view of a e11 pants e12 e21 pocket e22 showing my new design","12"
"e11 investigations e12 are under way to establish the e21 identity e22 of human remains found by police in woodland in surrey","0"
"the house has postponed the e11 vote e12 to e21 tomorrow e22","7"
"the majority of e11 tree e12 feeder e21 roots e22 are located in the top four to eight inches of soil","12"
"the e11 gas e12 is blown into the molten e21 metal e22 through a gas blast nozzle in a refining furnace","7"
"the e11 hole e12 has been caused by the e21 accumulation e22 of dust into planets like earth","10"
"i managed to squeeze decent e11 photos e12 out of an e21 iphone e22","0"
"sigmoid colon e11 diverticulitis e12 is the most common cause of acute e21 pain e22 in the left lower abdomen in older adults","9"
"the relative e11 calm e12 produced by the shia e21 ceasefire e22 has coincided with what the cia is now calling the near strategic defeat of al - qaeda in iraq","9"
"the e11 president e12 surprised world leaders with a e21 joke e22 about his poor record on the environment as he left the g8 summit in japan","4"
"i am a semi - professional myself and i also have a small e11 hug e12 of e21 teddy bears e22 but the photos that marc hoberman made of these bears are really fantastic","16"
"the e11 auction e12 started at the ungodly e21 hour e22 of 10 am which i am guessing ensures no one will show up after hitting the bars and bid drunk","0"
"we are aware that e11 acne e12 or pimples are caused by e21 hormonal imbalance e22 improper skin care or bad eating habits","10"
"in march 1997 a scientific e11 conference e12 was held on the topic of e21 prevention e22 and health promotion","1"
"by contrast the e11 robot e12 lets the e21 operator e22 just queue raw stock and walk away returning later to pick up completed parts in the unload queue","5"
"a e11 suitcase e12 with a e21 bomb e22 in it is carried around","18"
"my grandmother is beautiful too but she has a lot of e11 wrinkles e12 from the e21 sun e22","10"
"originally the e11 buttonhole e12 accommodated a e21 button e22 sewn to the underside of the opposite lapel thus allowing a man to button all the way up in brisk weather","0"
"britain oldest surviving human e11 brain e12 was discovered inside a decapitated e21 skull e22 placed in a small pit near york","17"
"he established a new administrative system sent a regiment of regular troops which quelled the lroquois and then invested vast sums in economicdevelopment establishing new industries such as lumbering and shipbuilding and subsidizing the immigration of skilled and unskilled labor and marriageable girls for the e11 superfluity e12 of e21 bachelors e22","0"
"you store the e11 information e12 in the e21 variable e22 in your source code","0"
"the eight - part e11 serial e12 was a historical drama set in ancient egypt and charted the ruling e21 dynasty e22 of the cleopatras","1"
"the device operates as follows : the flowing medium presses against the e11 paddle e12 of the kobold flow e21 switch e22","11"
"the republican party of pennsylvania has a strong e11 slate e12 of endorsed judicial e21 candidates e22 running for statewide office","16"
"the confrontation between martyn and liz earlier ended with a e11 struggle e12 that resulted in martyn e21 drowning e22","9"
"his e11 scepticism e12 in regard to the e21 liberal reforms e22 of the sixties made him very unpopular among the more progressive writers of that time","0"
"the e11 researcher e12 started the slide show with a blue e21 slide e22 showing an overview of all episodes of the task and left the adolescent alone","6"
"he noticed that this black substance was also on the e11 lid e12 of the cracked stone e21 casing e22","11"
"the lancet study already demonstrated that as of july 2006 the e11 deaths e12 caused by the american e21 invasion e22 of iraq rivaled the death toll of the 1994 rwandan genocide","10"
"e11 characters e12 native to the african continent have been depicted in e21 comics e22 since the beginnings of the modern comic strip","2"
"the two e11 pillars e12 of the e21 temple e22 reinforce the theme of polarity","11"
"the e11 letter e12 was in a e21 chest e22 downstairs in the kitchen area","17"
"this comment refers to the e11 author e12 e21 reply e22","4"
"we sent the e11 string e12 to the e21 webserver e22","7"
"a 3 - year - old boy sustains a chemical e11 burn e12 after the e21 spilling e22 of bleach onto his lower extremities","10"
"in the fifties they developed a e11 technique e12 for treating blood with e21 ozone e22 called major autohemotherapy","0"
"from 1972 through 2000 cassioli design or a slight modification remained on the obverse with a custom e11 design e12 by the host e21 city e22 on the reverse","3"
"here at flamingo gardens we are proud to have the most prolific e11 romp e12 of river e21 otters e22 in the world and romp they do","16"
"a e11 writer e12 who lives in salt lake city has recently completed a e21 memoir e22 about her experiences as a mormon missionary","4"
"this miller dozen as i am calling our e11 troubling e12 of 11 e21 goldfish e22 was thought to have dwindled to only 5 or 6 by as soon as the first morning after their purchase","16"
"the farm takes on the e11 raffle e12 of e21 turkeys e22 in july when they are just one day old until they are slaughtered in december","16"
"in the e11 poem e12 the e21 author e22 develops the metaphysical issues raised in a riddle and canto","3"
"i get severe headaches and e11 dizziness e12 from colas and e21 drinks e22 with nutrasweet aspartame and splenda sucralose","10"
"the armed e11 men e12 tore down the rear wall using a e21 sledgehammer e22 and used a bolt cutter to destroy the detention locks","6"
"they have thrown e11 mankind e12 into deeper e21 bondage e22 than ever","0"
"the longest e11 hairs e12 that make the tip of the e21 brush e22 all have the same length and stay evenly together","11"
"voters passed on e11 messages e12 to e21 members e22 of the congress by email","7"
"hermione just shook her head and drank her e11 mango e12 e21 nectar e22 laughing a little","14"
"the plot evokes old - school space opera with its whirlwind pace immense scope and twist ending but cutting - edge extrapolation breathes vivid life into this e11 universe e12 of e21 scoundrels e22 heroes and romantics","16"
"before attacking the walthers e11 kit e12 with a razor e21 saw e22 however let take care of some other important layout details","0"
"a e11 copy e12 was sent to your e21 email address e22","7"
"they were sailing the e11 ship e12 away from the e21 harbour e22 laughing and cheering","13"
"at least 140000 e11 homeowners e12 have fallen into negative e21 equity e22","0"
"the whole thing was cleaned up by the e11 mechanic e12 with a high pressure e21 hose e22","6"
"all e11 parties e12 were taken into e21 confidence e22 over swat offensive","0"
"approximately 2 e11 trillions e12 are invested into sri socially responsible investing e21 ventures e22 in the present day","7"
"e11 fish e12 e21 eggs e22 are collected by opening the outlet of the spawning pond leading to the egg - collection chamber","4"
"canned vocally caruso is worth a e11 wilderness e12 of wagner e21 monkeys e22","16"
"the cccb is an institution that organizes contemporary cultural e11 events e12 and exhibitions with regard to e21 music e22 dance debates and readings","0"
"without doubt this is one of the best e11 books e12 for e21 artists e22 available","5"
"the e11 government e12 was criticised in a radio e21 debate e22","2"
"in her emotional acceptance speech berry shook off the happy heaves and dedicated her prize to a e11 sorority e12 of splendid e21 sisters e22 : dorothy dandridge lena horne diahann carroll jada pinkett angela bassett viveca fox and every nameless faceless woman of color that now has a chance because this door tonight has been opened","16"
"we are being cautious as the e11 flies e12 emerged from the e21 perforation e22 after a period of three days last week","13"
"he made e11 allegations e12 of e21 corruption e22 against the administration","1"
"since then numerous independent feature e11 directors e12 have journeyed into e21 series television e22","0"
"for a few more years the e11 surplus e12 is generated by the e21 excess e22 of social security tax revenue over benefits paid to today elderly and disabled","10"
"the entire running e11 gear e12 of the engine was enclosed in a copper e21 case e22","17"
"the e11 decline e12 in populations has been caused by the e21 influx e22 of industrial and resident waste water sludge sedimentation and land reclamation","10"
"this e11 rose e12 e21 bud e22 waiting to open up for the world to see was in the garden at the swan inn","12"
"the e11 guide e12 depicts the e21 chronological order e22 of electronic music genres appearance","1"
"a e11 lamp e12 emiting a strong white e21 light e22 is placed on an mobile block makes it possible to the scanner to sweep all the document","9"
"e11 oil e12 produced from such e21 reservoirs e22 especially nigeria and middle east could have poor economical balance","13"
"the following e11 figures e12 summarise the e21 results e22 for the last financial year","12"
"thinking to better his chances in his chosen calling the e11 father e12 left his native e21 land e22 in 1817 and came to america landing at st john newfoundland","13"
"relena head was bowed though the e11 heat e12 was radiating from the young e21 princess e22 in waves","10"
"it presents some e11 questions e12 connected to these e21 cases e22","1"
"in many patients the e11 disease e12 caused by the h5n1 e21 virus e22 follows an unusually aggressive clinical course with rapid deterioration and high fatality","10"
"after lost ! the e11 bandmembers e12 descended from the e21 stage e22 winding their way through the crowd on the floor","13"
"the first public e11 allegations e12 of e21 prisoner suffocation e22 in the containers appeared in a december 2001 new york times article","1"
"this week we take a look at instructions for all e11 grain e12 e21 beer e22 brewing using a single step infusion mash setup","14"
"e11 television e12 e21 screen e22 size is measured diagonally so that is what the 19 22 24 32 measurements on televisions are referencing","12"
"the e11 statue e12 is an armless depiction of a young e21 boy e22 and was first acknowledged as an early work of michelangelo in 1997","1"
"anybody who has a e11 peep e12 of e21 chickens e22 has an opportunity for some interesting observations and great omelet material","16"
"the e11 automaton e12 starts in the initial e21 state e22 reads input character by character and changes state according to the program","0"
"lidenbrock translates the note which is revealed to be a medieval e11 note e12 written by the icelandic e21 alchemist e22 arne saknussemm","3"
"the e11 map e12 was locked in a e21 safe e22 in her office","17"
"it was probable that the mn e11 atom e12 went away from an interstitial e21 site e22 neighboring on the substitutional pt atom after the dissociation of the pt mn complex","13"
"agriculture has again become a e11 producer e12 of renewable domestic e21 energy e22 to offset supply disruption and stabilize fuel prices","9"
"tiger woods e11 mother - in - law e12 was released from the e21 hospital e22 tuesday 11 hours after a pre - dawn emergency call was made from his florida mansion because she was suffering from stomach pains","13"
"the e11 lawnmower e12 cuts a e21 swath e22 of grass as it moves across the lawn","0"
"the centre and right images show progressive e11 shrinkage e12 after two and four e21 years e22","0"
"although harry noticed it during exercise the change that was identified was the difference in muscular e11 discomfort e12 from the e21 beginning e22 of his training program riding five miles per day to his current status two months later","0"
"during this procedure the e11 surgeon e12 makes a small e21 hole e22 fenestration in the baffle to help relieve the symptoms of the original heart disease","4"
"tim boyle 1846 checks a e11 flask e12 that contains the dried cathode precursor e21 powder e22","18"
"a e11 moat e12 keeps the e21 enemy e22 at bay","0"
"his lung function remained stable after complete e11 removal e12 from e21 exposure e22 to metalworking fluids","0"
"losing land to new white settlers non - payment past broken treaties plus food shortages and e11 famine e12 following crop e21 failure e22 led to great discontent among the dakota people","10"
"the e11 patient e12 is kept in the e21 hospital e22 one night for observation","0"
"some people voluntarily get involved with politicisation while others become victims of e11 circumstances e12 created by the e21 politicisation e22","10"
"they are bringing in applications such as catalog management and order e11 fulfillment e12 from e21 vendors e22 then laboriously developing and integrating those applications themselves","0"
"polar bears and hippos have joined the ranks of species threatened with e11 extinction e12 from e21 climate change e22 unregulated hunting and other dangers created by humans","10"
"the e11 bulbs e12 in my e21 house e22 use 190 watts","11"
"so i was looking at the e11 ceiling e12 in my e21 kitchen e22 yelling at god","11"
"the e11 implant e12 contains e21 nanoparticles e22 which are designed to test for different substances including metabolites such as glucose and oxygen that are associated with tumor growth","12"
"most of the e11 excitement e12 came from the e21 anticipation e22 of winning a nice prize all for the sum of one dollar","10"
"the contents of the e11 envelope e12 were a e21 sheet e22 of foreign note - paper and a folded enclosure","18"
"their retreat was disorderly and confused and much like a flight the pallantines hanging on their flanks and rear and doing great e11 damage e12 from early e21 dawn e22 till evening","0"
